rsi_period,entry,exit,stop,final,return_pct,trades,win_rate
6,49,63,0.01,756.2395697996632,-49.58402868002245,358,52.513966480446925
10,51,61,0.007,756.0234315706284,-49.59843789529144,285,51.2280701754386
8,52,64,0.01,755.908061232964,-49.606129251135734,283,54.06360424028268
8,51,70,0.003,755.8844388494193,-49.60770407670538,348,32.4712643678161
10,55,70,0.002,755.6555415798556,-49.622963894676296,379,25.857519788918204
8,52,70,0.005,755.2265955029977,-49.65156029980016,288,38.88888888888889
10,54,67,0.003,755.0536030898887,-49.66309312734075,352,32.10227272727273
8,45,57,0.005,754.6800339729277,-49.687997735138154,359,47.353760445682454
10,46,65,0.003,754.529677638581,-49.69802149076127,301,31.893687707641195
8,45,58,0.005,754.5241471973432,-49.69839018684379,348,48.56321839080459
10,60,69,0.003,754.1770686147487,-49.721528759016756,377,31.830238726790448
8,59,66,0.01,754.0976914328809,-49.726820571141275,310,54.83870967741935
10,46,61,0.005,754.0070784744449,-49.732861435037,275,43.63636363636363
6,57,70,0.01,753.9957838984303,-49.73361440677131,313,56.23003194888179
8,46,55,0.007,753.7520945852449,-49.749860360983675,352,48.01136363636363
8,51,70,0.005,753.5722951330406,-49.76184699113063,284,39.08450704225352
10,56,65,0.007,753.4892105172964,-49.76738596551357,281,47.686832740213525
10,57,62,0.01,752.9927408266409,-49.80048394489061,301,55.14950166112956
8,45,70,0.003,752.9479605178461,-49.803469298810256,303,30.693069306930692
8,56,69,0.007,752.79656807242,-49.81356212850534,280,47.14285714285714
8,45,60,0.007,752.5981323116108,-49.82679117922595,297,52.18855218855219
8,48,63,0.007,752.4840323296633,-49.834397844689114,294,50.68027210884354
10,46,64,0.003,752.4234836852826,-49.83843442098116,309,32.68608414239482
8,50,68,0.003,752.1152396885652,-49.85898402076232,361,34.34903047091413
6,48,68,0.007,751.9944335098284,-49.86703776601145,323,50.464396284829725
10,59,69,0.003,751.5018760406825,-49.899874930621166,370,31.62162162162162
10,55,64,0.007,751.2574340282376,-49.91617106478415,287,48.78048780487805
6,53,69,0.01,751.2147929018627,-49.91901380654249,316,54.74683544303798
6,46,61,0.01,751.1555468395532,-49.922963544029784,343,51.31195335276968
10,49,62,0.005,751.149793752361,-49.923347083175926,285,42.80701754385965
10,57,70,0.002,750.7595321358764,-49.949364524274905,394,26.14213197969543
10,45,59,0.007,750.683487813974,-49.954434145735064,257,49.0272373540856
6,46,62,0.007,750.4054560078363,-49.97296959947758,372,50.53763440860215
8,45,67,0.003,750.3377454159222,-49.97748363893852,329,34.04255319148936
10,47,51,0.01,750.166899684953,-49.98887335433646,337,43.02670623145401
6,59,70,0.01,750.0963362419122,-49.993577583872515,326,57.668711656441715
10,48,53,0.01,749.968924017333,-50.00207173217779,323,46.43962848297213
10,52,62,0.007,749.8844031232,-50.00770645845334,286,50.0
8,46,70,0.002,749.3147508817482,-50.04568327455012,359,27.85515320334262
10,52,65,0.005,748.7710521260957,-50.08192985826029,290,41.03448275862069
8,51,69,0.005,748.6637427303145,-50.08908381797903,292,39.04109589041096
8,53,64,0.01,748.523767724012,-50.098415485065864,296,55.067567567567565
8,56,70,0.005,748.4104766393136,-50.10596822404576,314,41.082802547770704
10,57,65,0.007,748.1867602753706,-50.12088264830863,285,48.07017543859649
8,48,57,0.01,748.1738270388365,-50.12174486407757,322,51.5527950310559
10,58,67,0.005,748.015756035018,-50.132282930998805,313,39.936102236421725
10,47,50,0.01,747.8980308218383,-50.14013127854411,349,42.12034383954155
6,48,67,0.01,747.8924410392026,-50.140503930719824,298,54.69798657718121
10,50,60,0.01,747.3966228046997,-50.17355847968668,246,52.84552845528455
8,45,51,0.01,747.3913097718487,-50.17391268187675,349,43.553008595988544
10,46,57,0.007,747.0798251475205,-50.19467832349863,288,53.125
10,45,60,0.005,746.9191125185974,-50.20539249876017,277,44.04332129963899
10,45,52,0.003,746.878050084118,-50.20812999439214,410,40.487804878048784
10,45,56,0.007,746.6263578148416,-50.22490947901056,274,50.36496350364964
10,47,62,0.005,746.5305962446927,-50.231293583687155,271,42.066420664206646
8,45,69,0.002,746.4382584574754,-50.237449436168305,358,28.49162011173184
8,51,64,0.007,746.3676582320464,-50.24215611786358,316,50.63291139240506
6,45,68,0.007,746.3317985200456,-50.2445467653303,300,49.333333333333336
8,50,66,0.005,746.2886425376092,-50.24742383082605,321,43.613707165109034
8,46,53,0.01,746.2096352177747,-50.252690985481685,345,45.79710144927536
10,48,59,0.01,745.9480145472361,-50.2701323635176,244,52.459016393442624
10,51,63,0.005,745.9338229803551,-50.271078467976324,307,43.32247557003257
8,46,68,0.002,745.9058816979634,-50.27294122013577,376,29.78723404255319
10,51,65,0.003,745.8687162855596,-50.27541891429603,343,33.819241982507286
8,49,66,0.005,745.3505995148045,-50.30996003234637,313,43.76996805111821
8,45,68,0.003,745.2018993533974,-50.31987337644017,320,32.5
8,47,57,0.01,745.174246971637,-50.32171686855753,310,51.935483870967744
10,51,64,0.003,744.9703929556752,-50.33530713628832,354,34.463276836158194
8,45,53,0.007,744.9329246268968,-50.337805024873546,365,45.75342465753425
10,48,66,0.003,744.9253216023965,-50.33831189317357,306,31.372549019607842
10,46,58,0.007,744.7704551223509,-50.348636325176614,279,52.32974910394266
8,53,70,0.003,744.765460646684,-50.34896929022107,363,33.33333333333333
10,45,68,0.002,744.7311904647961,-50.351253969013584,320,24.375
10,45,52,0.005,744.6865033533572,-50.35423310977618,356,43.53932584269663
8,47,58,0.007,744.5524125063778,-50.363172499574816,333,50.750750750750754
10,55,67,0.003,744.365468115833,-50.375635458944465,359,32.590529247910865
6,45,60,0.01,744.328583508555,-50.378094432763,343,51.60349854227405
8,57,65,0.01,744.0072788893026,-50.39951474071316,314,54.77707006369427
6,50,69,0.007,743.6835275878868,-50.421098160807546,334,50.898203592814376
6,60,70,0.01,743.39296645383,-50.440468903078006,332,57.53012048192772
8,54,66,0.007,743.2716612056995,-50.448555919620034,316,50.9493670886076
8,51,68,0.003,743.1311866040905,-50.457920893060624,370,34.32432432432432
10,54,66,0.005,742.9463304311548,-50.47024463792301,296,40.2027027027027
10,48,54,0.01,742.854909558166,-50.47633936278893,306,48.69281045751634
8,45,52,0.01,742.7623309004703,-50.48251127330199,341,44.28152492668622
10,59,66,0.007,742.5344918609744,-50.4977005426017,288,47.22222222222222
10,53,68,0.002,742.4153018816902,-50.50564654122065,386,26.683937823834196
8,47,68,0.003,742.3816158085231,-50.5078922794318,337,33.23442136498516
8,46,60,0.007,742.1703430581839,-50.52197712945441,307,52.11726384364821
8,52,65,0.007,741.874783511392,-50.541681099240535,308,50.324675324675326
8,53,65,0.007,741.7988646022815,-50.546742359847904,321,51.4018691588785
8,46,54,0.007,741.7592510265407,-50.54938326489729,365,45.47945205479452
10,50,62,0.005,741.7354184346134,-50.550972104359104,297,43.43434343434344
10,58,70,0.002,741.6538320433552,-50.556411197109654,399,26.31578947368421
10,48,62,0.005,741.6392887604097,-50.55738074930603,278,42.086330935251794
6,47,68,0.007,741.5686286184942,-50.56209142543372,313,49.84025559105431
8,57,69,0.007,741.5367363925192,-50.564217573832046,282,47.16312056737589
8,46,59,0.01,741.5195841747783,-50.565361055014776,276,54.347826086956516
10,56,70,0.002,741.4965949155566,-50.56689367229623,388,25.773195876288657
10,50,65,0.003,741.4814433150855,-50.56790377899429,331,33.23262839879154
6,50,68,0.01,741.4636802991281,-50.56908798005813,307,54.39739413680782
6,48,61,0.01,741.4337489809515,-50.5710834012699,361,51.8005540166205
10,55,69,0.002,741.0110908602213,-50.599260609318584,395,26.582278481012654
8,55,66,0.007,740.8360303787377,-50.61093130808415,325,51.69230769230769
8,49,62,0.01,740.7193415653272,-50.61871056231152,284,53.52112676056338
10,47,68,0.002,740.6273568482882,-50.6248428767808,327,24.770642201834864
10,55,63,0.007,740.5548905612891,-50.62967396258073,312,50.32051282051282
10,47,58,0.007,740.4986494720663,-50.633423368528916,286,51.39860139860139
6,47,67,0.01,740.3654780980046,-50.64230146013302,288,53.81944444444444
10,47,67,0.003,740.3121061823034,-50.645859587846445,293,29.351535836177472
10,48,58,0.01,740.2413262875464,-50.6505782474969,261,54.02298850574713
10,51,68,0.002,740.1959428096321,-50.653603812691195,368,25.543478260869566
10,47,66,0.003,740.0821106085864,-50.66119262609424,300,30.666666666666664
8,45,59,0.007,739.8978808757519,-50.67347460828321,303,51.15511551155115
8,47,65,0.005,739.8975405395059,-50.673497297366275,301,44.18604651162791
10,45,61,0.003,739.8426186580302,-50.67715875613133,321,36.44859813084112
8,60,70,0.007,739.8236251698868,-50.67842498867421,288,48.26388888888889
10,47,52,0.007,739.6560036853917,-50.689599754307224,358,44.134078212290504
10,59,64,0.01,739.4991204632851,-50.700058635781,279,52.32974910394266
6,47,61,0.01,739.2199505007998,-50.71866996661335,349,51.00286532951289
10,57,69,0.002,738.6410195640393,-50.757265362397376,412,26.941747572815533
10,50,68,0.002,738.6123396591828,-50.75917735605449,358,25.139664804469277
10,53,61,0.01,738.524268107961,-50.76504879280259,278,53.597122302158276
10,53,65,0.003,738.3489152972986,-50.77673898018009,369,34.959349593495936
8,46,67,0.002,738.3022771856848,-50.77984818762101,388,30.927835051546392
10,52,61,0.01,738.2769052936075,-50.78153964709284,265,53.20754716981132
10,46,51,0.007,738.1878422344661,-50.78747718436893,359,44.28969359331476
10,60,66,0.007,738.1542431408677,-50.789717123942154,300,48.333333333333336
8,45,67,0.002,738.1162813392025,-50.79224791071984,378,30.687830687830687
10,46,67,0.002,738.0220888471939,-50.79852741018706,333,26.126126126126124
10,48,60,0.007,737.9757673067526,-50.80161551288316,264,49.24242424242424
10,54,66,0.003,737.9720644134028,-50.80186237243982,362,33.42541436464088
10,60,64,0.01,737.9522565646084,-50.803182895692764,295,52.54237288135594
8,56,68,0.007,737.9427267226278,-50.80381821849148,293,47.781569965870304
10,49,60,0.007,737.9413896650123,-50.80390735566584,272,49.63235294117647
10,50,64,0.003,737.4610084479984,-50.83593277013343,341,34.01759530791789
8,53,69,0.003,737.4579412697299,-50.83613724868468,378,33.86243386243386
8,56,67,0.007,737.0367405424247,-50.864217297171685,312,49.358974358974365
10,46,62,0.003,737.0177504994707,-50.86548330003529,324,35.80246913580247
8,47,63,0.007,736.9963234837977,-50.86691176774683,281,50.5338078291815
10,59,63,0.01,736.9745657984953,-50.86836228010032,314,53.503184713375795
10,49,68,0.002,736.8833688322188,-50.87444207785208,347,24.78386167146974
8,51,68,0.005,736.7183814989405,-50.885441233403974,304,40.46052631578947
8,45,63,0.005,736.704945431837,-50.886336971210866,298,47.31543624161073
6,54,69,0.01,736.6580096999586,-50.88946602000276,321,54.82866043613706
8,48,60,0.01,736.4961825942108,-50.900254493719274,292,54.109589041095894
8,60,66,0.01,736.4655918227324,-50.90229387848451,326,54.90797546012271
6,47,62,0.007,735.9868526660727,-50.93420982226182,381,50.39370078740157
6,50,63,0.01,735.8500853712495,-50.94332764191669,370,52.972972972972975
6,46,60,0.01,735.8129563912302,-50.94580290725133,356,51.40449438202247
10,53,64,0.003,735.7058293173171,-50.95294471217886,379,35.62005277044855
8,45,70,0.002,735.4363146536161,-50.97091235642559,351,27.350427350427353
8,45,68,0.002,735.291416281149,-50.9805722479234,368,29.347826086956523
6,49,68,0.007,735.0775207937487,-50.99483194708342,337,51.038575667655785
8,46,66,0.003,734.7284956254593,-51.018100291636046,352,35.79545454545455
8,50,67,0.003,734.7153280814077,-51.018978127906145,376,35.638297872340424
10,46,59,0.007,734.6898636781524,-51.020675754789835,266,50.75187969924813
10,53,64,0.005,734.342792966046,-51.04381380226359,310,41.935483870967744
8,48,66,0.003,734.0167731044776,-51.065548459701496,368,36.41304347826087
10,46,55,0.01,733.6327728468309,-51.09114847687795,258,53.100775193798455
8,47,61,0.01,733.3773582743017,-51.10817611504655,274,54.379562043795616
10,56,69,0.002,733.342345323435,-51.11051031177101,405,26.666666666666668
8,45,66,0.003,733.2528011802567,-51.11647992131623,341,35.483870967741936
6,46,66,0.01,733.0589416680504,-51.129403888796645,286,53.84615384615385
10,49,65,0.003,732.8507471711938,-51.14328352192041,322,32.608695652173914
8,53,69,0.005,731.6394445385354,-51.2240370307643,310,40.0
10,47,59,0.007,731.6243920491306,-51.22504053005797,272,49.26470588235294
8,47,67,0.003,730.98423660539,-51.26771755964066,348,34.48275862068966
6,50,70,0.007,730.8792528036506,-51.274716479756634,321,50.467289719626166
8,51,63,0.01,730.8155322034979,-51.27896451976681,288,53.81944444444444
8,48,64,0.005,730.7350335207248,-51.28433109861835,328,45.426829268292686
10,48,54,0.007,730.6011361740902,-51.293257588393985,344,46.80232558139535
10,46,50,0.007,730.575331324175,-51.29497791172166,370,44.054054054054056
10,54,62,0.007,730.5667470285587,-51.29555019809609,314,50.955414012738856
8,48,62,0.007,730.4364592123591,-51.3042360525094,310,50.645161290322584
10,46,63,0.002,729.995186603739,-51.3336542264174,369,30.89430894308943
6,45,66,0.01,729.9883873868621,-51.33410750754253,279,54.121863799283155
10,53,63,0.005,729.788500792748,-51.347433280483465,336,43.75
10,56,67,0.003,729.6953528343766,-51.35364314437489,367,32.69754768392371
8,46,58,0.005,729.6090892673637,-51.35939404884242,361,47.64542936288089
8,48,58,0.007,729.5422327157719,-51.36385115228188,351,50.997150997150996
8,45,58,0.002,729.5280512639843,-51.36479658240105,465,39.35483870967742
8,52,69,0.003,729.1693263866683,-51.388711574222114,363,32.78236914600551
6,48,62,0.007,729.1544927271052,-51.389700484859645,392,51.02040816326531
6,56,69,0.01,729.0849502682375,-51.39433664878417,333,55.55555555555556
10,47,57,0.007,728.9219221754413,-51.40520518830392,298,51.67785234899329
8,52,64,0.007,728.7192717986093,-51.41871521342605,322,50.31055900621118
6,45,59,0.01,728.7145320319362,-51.41903119787092,350,50.28571428571429
8,50,62,0.01,728.576250469368,-51.428249968708805,295,52.88135593220339
8,46,53,0.007,728.5754481612202,-51.42830345591866,385,44.675324675324674
10,51,60,0.01,728.5317648254887,-51.43121567830076,260,52.69230769230769
8,49,58,0.01,728.5261229260361,-51.43159180493093,330,51.81818181818182
6,45,61,0.007,728.4628953120541,-51.435806979196386,368,49.72826086956522
8,45,58,0.003,728.283015342609,-51.4477989771594,412,42.4757281553398
8,49,66,0.003,728.2777314641023,-51.44815123572651,382,37.17277486910995
10,50,60,0.007,728.2721410425972,-51.448523930493515,283,50.17667844522968
8,47,56,0.01,728.2253406860746,-51.4516439542617,319,50.470219435736674
10,59,67,0.005,728.1755432002075,-51.45496378665284,325,40.92307692307692
8,46,57,0.005,728.0299641392642,-51.46466905738238,373,46.64879356568365
10,52,64,0.005,727.9249618974542,-51.47166920683639,298,41.61073825503356
10,52,65,0.003,727.6765225212679,-51.48823183191548,352,34.090909090909086
10,52,64,0.003,727.6287642197707,-51.49141571868196,362,34.806629834254146
10,49,64,0.003,727.4991499200027,-51.500056671999815,330,33.33333333333333
10,45,51,0.003,727.4856726194072,-51.500955158706184,421,40.61757719714964
8,45,66,0.002,727.3616519423357,-51.50922320384428,388,31.958762886597935
6,49,63,0.007,726.8176809841028,-51.54548793439315,398,50.502512562814076
10,47,61,0.005,726.6323435339848,-51.557843764401014,280,43.57142857142857
8,46,59,0.007,726.5197147836319,-51.56535234775787,313,51.118210862619804
8,47,57,0.007,726.5091659455398,-51.56605560363068,346,50.0
10,56,64,0.007,726.5030875474981,-51.5664608301668,294,48.29931972789115
10,49,61,0.005,726.4969217608024,-51.56687188261317,297,44.44444444444444
6,52,68,0.01,726.315559514404,-51.57896269903974,321,54.51713395638629
6,48,66,0.01,726.2916427296194,-51.58055715135871,303,53.79537953795379
8,49,63,0.007,726.2841419162494,-51.58105720558337,305,51.47540983606558
10,45,58,0.005,726.2270500446037,-51.584863330359745,304,47.03947368421053
8,52,70,0.003,725.9772952186945,-51.60151365208703,353,32.29461756373937
10,48,68,0.002,725.9479803010488,-51.60346797993007,337,24.629080118694365
10,45,63,0.002,725.7659275068628,-51.61560483287582,361,30.193905817174517
6,51,68,0.01,725.6267357889288,-51.62488428073808,311,53.69774919614147
8,55,64,0.01,725.6145299134016,-51.62569800577322,314,55.4140127388535
10,45,67,0.002,725.4371683692776,-51.63752210871482,330,25.454545454545453
10,52,61,0.007,725.2104644416412,-51.65263570389058,301,50.16611295681063
8,51,67,0.005,725.122536188159,-51.65849758745607,316,41.77215189873418
10,47,65,0.003,724.9988874755172,-51.666740834965516,310,31.61290322580645
10,60,67,0.005,724.9386792004086,-51.670754719972756,335,41.492537313432834
8,45,50,0.01,724.8449663715674,-51.67700224189551,359,42.061281337047355
6,49,62,0.01,724.8334329072194,-51.677771139518704,370,51.891891891891895
8,51,67,0.003,724.6365330462484,-51.69089779691678,385,35.58441558441559
10,48,65,0.003,724.5405893408692,-51.69729404394205,316,32.278481012658226
10,48,57,0.01,724.4762180771578,-51.70158546152281,274,54.01459854014598
10,56,63,0.007,724.3783079541338,-51.70811280305775,322,50.31055900621118
10,46,66,0.002,724.278727090995,-51.71475152726701,339,27.13864306784661
10,45,51,0.005,723.7103428578039,-51.75264380947975,371,43.66576819407008
10,55,66,0.005,723.6880821898833,-51.754127854007784,303,40.26402640264026
10,47,63,0.003,723.595206146865,-51.760319590208994,331,34.44108761329305
8,45,57,0.003,722.8740273937738,-51.808398173748415,427,41.68618266978923
10,50,63,0.003,722.70999261131,-51.819333825912665,359,35.65459610027855
8,58,65,0.01,722.6039359983105,-51.8264042667793,319,53.91849529780565
10,46,60,0.005,722.562721772127,-51.829151881858195,284,44.36619718309859
10,48,53,0.007,722.5135060662747,-51.83243292891502,362,45.30386740331492
10,53,61,0.007,722.3573786168984,-51.84284142554011,315,50.476190476190474
10,58,62,0.01,722.3503773209534,-51.84330817860311,313,53.674121405750796
10,45,57,0.003,722.1951930862929,-51.85365379424714,361,41.55124653739612
10,52,68,0.002,722.0538819385381,-51.8630745374308,374,25.935828877005346
10,48,52,0.01,722.0244485080666,-51.86503676612889,346,43.0635838150289
8,50,65,0.005,721.9407378994578,-51.870617473369485,334,44.01197604790419
10,55,66,0.003,721.8947397753575,-51.87368401497616,371,33.42318059299191
8,58,69,0.007,721.8164868201346,-51.878900878657696,287,47.386759581881535
8,57,67,0.007,721.7121643625811,-51.88585570916126,315,49.2063492063492
8,48,56,0.01,721.5856428164942,-51.89429047890039,333,50.150150150150154
8,49,65,0.005,721.448958670905,-51.90340275527301,326,44.47852760736196
10,57,67,0.003,721.4341713207123,-51.90438857861919,375,32.800000000000004
8,54,69,0.005,721.3537305281144,-51.909751298125705,313,39.936102236421725
10,47,56,0.01,721.3223683031641,-51.91184211312239,263,52.851711026615966
6,55,69,0.01,721.2541896057628,-51.91638735961581,327,54.74006116207951
8,47,64,0.005,721.1757388059542,-51.92161741293639,313,45.68690095846645
10,50,61,0.005,721.1438847710353,-51.92374101526431,309,44.983818770226534
10,60,63,0.01,721.1136920545036,-51.92575386303309,331,53.17220543806647
8,57,68,0.007,721.0396021159104,-51.930693192272635,295,47.45762711864407
8,46,51,0.01,720.9612866068421,-51.935914226210535,370,42.432432432432435
8,53,64,0.007,720.90487226309,-51.93967518246067,336,51.488095238095234
8,50,63,0.007,720.8170261852381,-51.9455315876508,312,50.96153846153846
6,47,60,0.01,720.8111263509509,-51.945924909936615,363,50.688705234159784
10,58,69,0.002,720.5625603570614,-51.96249597619591,419,26.968973747016705
6,46,67,0.007,720.5277708759903,-51.964815274933976,320,50.9375
8,46,63,0.005,720.2320220841402,-51.98453186105731,308,46.75324675324675
8,52,69,0.005,720.18838811232,-51.987440792512004,297,38.72053872053872
8,47,62,0.007,720.094092628025,-51.99372715813166,296,50.33783783783784
6,51,69,0.007,720.0733935964506,-51.995107093569956,342,50.29239766081871
10,47,67,0.002,719.9483485333753,-52.00344343110831,337,25.816023738872403
10,45,60,0.003,719.8636324634314,-52.00909116910457,330,37.57575757575757
8,56,66,0.007,719.5459555658601,-52.03026962894266,337,51.632047477744806
10,45,57,0.005,719.4267879479385,-52.03821413680409,313,47.92332268370607
10,45,58,0.003,719.2973232654707,-52.046845115635286,355,40.28169014084507
8,53,68,0.005,719.1128154726405,-52.0591456351573,322,40.993788819875775
10,47,64,0.003,719.0959502011531,-52.06026998658979,317,32.17665615141956
8,46,52,0.01,719.0450154917713,-52.06366563388192,360,43.611111111111114
6,47,66,0.01,718.9820752312085,-52.06786165125277,293,52.901023890784984
10,53,63,0.003,718.9627164464326,-52.06915223690449,406,37.68472906403941
10,52,63,0.005,718.6942091319623,-52.087052724535845,324,43.51851851851852
8,53,68,0.003,718.4231750656354,-52.105121662290976,391,34.78260869565217
6,53,68,0.01,718.3962856461818,-52.106914290254544,325,54.15384615384615
6,46,59,0.01,718.3953376093759,-52.106977492708275,363,49.586776859504134
8,48,65,0.003,718.3308479007696,-52.11127680661536,380,37.10526315789473
10,49,59,0.01,718.1154935429034,-52.125633763806434,252,52.77777777777778
8,56,64,0.01,718.0861324977285,-52.1275911668181,325,55.38461538461539
8,45,56,0.005,717.8661434446507,-52.14225710368996,367,46.59400544959128
10,48,61,0.005,717.6601395109923,-52.15599069926717,289,43.59861591695502
8,52,63,0.01,717.4703649394038,-52.168642337373086,296,53.71621621621622
10,51,63,0.003,717.1962125068701,-52.186919166208654,375,35.733333333333334
10,45,66,0.002,717.189970965281,-52.18733526898127,334,26.646706586826348
8,59,65,0.01,717.1417008278207,-52.19055327814528,330,54.24242424242425
10,57,64,0.007,716.8236874034047,-52.21175417310635,299,48.82943143812709
6,51,70,0.007,716.5538821671514,-52.22974118885657,328,50.30487804878049
6,46,61,0.007,716.2208583643807,-52.251942775707946,381,49.08136482939632
10,48,64,0.003,716.1979880485419,-52.25346746343054,323,32.81733746130031
10,49,58,0.01,715.5257119682166,-52.298285868785555,271,54.61254612546126
10,56,66,0.005,715.2772051793779,-52.31485298804147,311,40.51446945337621
10,49,54,0.007,715.1405520927017,-52.32396319381989,360,45.83333333333333
8,45,52,0.007,715.1004762762228,-52.32663491491848,381,44.09448818897638
10,57,66,0.005,714.7986179957464,-52.34675880028357,317,40.37854889589905
10,54,65,0.005,714.7519698576705,-52.349868676155296,315,41.58730158730159
8,48,69,0.002,714.5991406983985,-52.36005728677343,391,28.388746803069054
8,49,69,0.002,714.4540605219601,-52.369729298535994,397,28.967254408060455
8,46,66,0.002,714.0632238079936,-52.395785079467096,399,32.08020050125313
6,49,67,0.01,713.7111987858083,-52.419253414279446,314,54.77707006369427
8,57,70,0.005,713.4262645662922,-52.43824902891385,321,40.49844236760124
6,50,68,0.007,713.3294654820863,-52.44470230119425,344,50.872093023255815
8,45,57,0.002,712.819821275054,-52.47867858166306,482,39.004149377593365
10,58,67,0.003,712.7741883361986,-52.48172077758676,382,33.246073298429316
10,45,55,0.007,712.5896181965711,-52.49402545356192,283,49.82332155477032
8,50,66,0.003,712.4226765512251,-52.50515489658499,394,37.309644670050766
8,55,69,0.005,712.3400569877065,-52.51066286748623,319,40.43887147335423
10,45,54,0.002,712.2780340028677,-52.51479773314216,445,37.30337078651685
10,57,63,0.007,712.261446651937,-52.51590355653752,329,51.06382978723404
8,54,64,0.01,712.0687857759315,-52.52874761493791,304,54.93421052631579
8,45,62,0.005,711.9630194819,-52.53579870120666,315,47.3015873015873
6,48,60,0.01,711.840273384373,-52.54398177437514,378,51.05820105820106
10,47,51,0.007,711.7798708931604,-52.54800860712264,377,42.17506631299735
8,53,63,0.01,711.7181324799146,-52.55212450133902,311,54.340836012861736
8,52,68,0.003,711.191005754451,-52.587266283036605,376,33.77659574468085
10,46,53,0.003,711.114146385302,-52.59239024097987,421,40.85510688836104
8,49,61,0.01,711.0145629955016,-52.59902913363324,300,53.0
10,49,54,0.01,710.982868017292,-52.60114213218052,323,47.6780185758514
6,45,65,0.01,710.9779251497525,-52.60147165668316,292,54.109589041095894
10,60,68,0.003,710.9220523572616,-52.60519650951589,389,32.904884318766065
6,45,67,0.007,710.9088854718785,-52.60607430187476,314,51.27388535031847
10,46,61,0.003,710.8076148100282,-52.61282567933145,333,36.33633633633634
10,47,66,0.002,710.6864937636547,-52.62090041575635,344,27.03488372093023
8,50,58,0.01,710.5480137126283,-52.630132419158116,344,51.45348837209303
10,49,63,0.003,710.5109643143957,-52.632602379040286,347,35.158501440922194
6,47,59,0.01,710.242704357893,-52.65048637614047,373,49.32975871313673
10,54,65,0.003,710.0940710815698,-52.66039526122868,382,35.340314136125656
8,47,69,0.002,709.6771419813285,-52.6881905345781,377,28.381962864721483
10,47,63,0.002,709.5399925324025,-52.69733383117317,375,30.666666666666664
10,46,54,0.003,709.4888391278898,-52.70074405814068,410,40.731707317073166
10,51,60,0.007,709.362484880777,-52.70916767461487,298,50.0
8,53,67,0.005,709.3438803528343,-52.71040797647771,339,42.772861356932154
10,46,54,0.005,709.1740512935406,-52.72172991376396,352,46.02272727272727
10,46,64,0.002,709.1164696054989,-52.72556869296674,357,28.851540616246496
10,48,63,0.003,709.064825161192,-52.729011655920544,339,34.51327433628318
6,50,63,0.007,709.0404138750932,-52.73063907499378,411,51.09489051094891
10,45,59,0.005,708.9883824772155,-52.73410783485231,293,45.73378839590443
10,54,64,0.003,708.9540794356752,-52.73639470428832,393,36.1323155216285
8,52,68,0.005,708.6973675651424,-52.753508828990505,309,39.80582524271845
10,46,53,0.005,708.5943136468625,-52.76037909020916,364,44.505494505494504
10,52,63,0.003,708.5413488269279,-52.7639100782048,388,36.597938144329895
10,45,50,0.005,708.5203489383103,-52.765310070779314,381,43.30708661417323
8,59,70,0.005,708.5080844193965,-52.76612770537356,329,41.641337386018236
8,51,66,0.003,708.4302347741676,-52.77131768172217,408,37.745098039215684
6,48,61,0.007,708.4201296599316,-52.77199135600456,402,50.24875621890548
10,45,50,0.003,708.3384982949644,-52.777433447002366,433,40.64665127020785
8,49,65,0.003,708.2526856683819,-52.78315428877454,396,37.878787878787875
6,48,67,0.007,708.1684589457714,-52.78876940361524,338,51.4792899408284
6,45,57,0.01,707.9719242991987,-52.80187171338675,363,47.658402203856745
6,52,70,0.007,707.8543832338559,-52.80970778440961,338,50.887573964497044
10,48,58,0.007,707.6499062502431,-52.82333958331713,298,51.006711409395976
8,58,70,0.005,707.640774252384,-52.823948383174404,324,41.04938271604938
8,54,68,0.005,707.4263515026526,-52.83824323315649,326,41.104294478527606
8,47,60,0.01,706.9624060256922,-52.869172931620525,283,54.416961130742045
6,46,65,0.01,706.7051065966772,-52.88632622688818,300,53.666666666666664
10,46,56,0.007,706.4255278795548,-52.90496480802969,290,51.03448275862069
6,45,60,0.007,706.2564777352924,-52.91623481764718,381,49.86876640419948
10,56,66,0.003,705.8762657245985,-52.94158228502677,380,33.68421052631579
8,48,57,0.007,705.6006088010112,-52.95995941326592,364,49.72527472527473
8,54,65,0.007,705.2932669765681,-52.98044886822879,330,51.21212121212121
10,58,65,0.007,705.0082451454366,-52.999450323637554,294,46.93877551020408
6,45,58,0.01,704.9880530795673,-53.00079646136218,355,49.014084507042256
8,54,70,0.003,704.8047823553225,-53.013014509645174,366,33.060109289617486
8,47,66,0.003,704.7744314513596,-53.01503790324269,360,35.833333333333336
8,52,67,0.005,704.5896938348843,-53.02735374434104,325,41.53846153846154
6,51,63,0.01,704.5657971094952,-53.02894685936699,378,51.587301587301596
10,54,61,0.01,704.3019954878838,-53.04653363414108,295,54.23728813559322
10,59,68,0.003,704.2161639191276,-53.05225573872483,381,32.54593175853018
8,60,65,0.01,704.2024825107032,-53.053167832619785,349,54.15472779369628
10,51,62,0.005,703.9338444805932,-53.07107703462712,313,44.08945686900959
8,49,68,0.002,703.7507614437945,-53.0832825704137,410,30.0
6,54,68,0.01,703.6070658708444,-53.09286227527704,331,53.776435045317214
10,47,50,0.007,703.3449866264706,-53.11033422490197,391,41.94373401534527
10,45,64,0.002,703.0806388701501,-53.127957408656656,349,28.08022922636103
